region_type,region,year,week,total_specimens,total_a,total_b,percent_positive,percent_a,percent_b,wk_date,weighted_ili,unweighted_ili,age_0_4,age_25_49,age_25_64,age_5_24,age_50_64,age_65,ilitotal,num_of_providers,total_patients,week_start,season_week,season,regionnew,baseline
HHS Regions,hhs9,2017,1,2528,330,10,13.4494,13.0538,0.39557,2017-01-01,3.07412,2.77747,613,509,NA,645,340,367,2474,237,89074,2017-01-01,23,2016/2017,hhs9,2.5
HHS Regions,hhs10,2017,1,3416,962,12,28.5129,28.1616,0.351288,2017-01-01,3.13245,3.10417,72,74,NA,96,57,27,326,78,10502,2017-01-01,23,2016/2017,hhs10,1.1
HHS Regions,hhs1,2017,2,2145,300,16,14.7319,13.986,0.745921,2017-01-08,1.52411,1.23433,201,74,NA,222,43,37,577,136,46746,2017-01-08,24,2016/2017,hhs1,1.4
HHS Regions,hhs2,2017,2,4326,846,52,20.7582,19.5562,1.20203,2017-01-08,5.07086,4.07592,1574,991,NA,2222,442,350,5579,172,136877,2017-01-08,24,2016/2017,hhs2,3
HHS Regions,hhs3,2017,2,2408,221,45,11.0465,9.17774,1.86877,2017-01-08,2.78742,2.98634,765,1081,NA,1160,490,345,3841,287,128619,2017-01-08,24,2016/2017,hhs3,2.2
HHS Regions,hhs4,2017,2,4893,542,110,13.3252,11.077,2.24811,2017-01-08,2.89302,3.23802,908,964,NA,1816,466,354,4508,338,139221,2017-01-08,24,2016/2017,hhs4,1.7
HHS Regions,hhs5,2017,2,6486,633,106,11.3938,9.75948,1.63429,2017-01-08,2.11757,2.29415,769,446,NA,766,244,236,2461,297,107273,2017-01-08,24,2016/2017,hhs5,1.9
HHS Regions,hhs6,2017,2,4499,477,98,12.7806,10.6024,2.17826,2017-01-08,4.80185,3.81225,910,894,NA,1322,458,321,3905,271,102433,2017-01-08,24,2016/2017,hhs6,4.1
HHS Regions,hhs7,2017,2,1663,201,12,12.8082,12.0866,0.721587,2017-01-08,2.72041,2.82064,107,142,NA,171,62,39,521,73,18471,2017-01-08,24,2016/2017,hhs7,1.8
HHS Regions,hhs8,2017,2,2678,415,13,15.9821,15.4966,0.485437,2017-01-08,1.90851,2.24742,229,153,NA,285,66,48,781,115,34751,2017-01-08,24,2016/2017,hhs8,1.4
HHS Regions,hhs9,2017,2,2602,354,12,14.0661,13.6049,0.461184,2017-01-08,2.83778,2.50848,508,501,NA,778,327,318,2432,233,96951,2017-01-08,24,2016/2017,hhs9,2.5
HHS Regions,hhs10,2017,2,3498,946,12,27.3871,27.044,0.343053,2017-01-08,2.18569,2.17845,49,67,NA,101,41,34,292,75,13404,2017-01-08,24,2016/2017,hhs10,1.1
HHS Regions,hhs1,2017,3,2310,388,22,17.7489,16.7965,0.952381,2017-01-15,1.73987,1.43032,195,77,NA,280,62,40,654,140,45724,2017-01-15,25,2016/2017,hhs1,1.4
HHS Regions,hhs2,2017,3,4378,1064,61,25.6967,24.3033,1.39333,2017-01-15,5.68166,4.59092,1796,938,NA,3003,424,352,6513,185,141867,2017-01-15,25,2016/2017,hhs2,3
HHS Regions,hhs3,2017,3,2601,330,59,14.9558,12.6874,2.26836,2017-01-15,3.09968,3.07817,708,1238,NA,1605,579,327,4457,304,144794,2017-01-15,25,2016/2017,hhs3,2.2
HHS Regions,hhs4,2017,3,5732,889,166,18.4054,15.5094,2.89602,2017-01-15,3.68179,4.00559,1092,1072,NA,2720,475,314,5673,341,141627,2017-01-15,25,2016/2017,hhs4,1.7
HHS Regions,hhs5,2017,3,6950,893,155,15.0791,12.8489,2.23022,2017-01-15,2.45039,2.55267,741,431,NA,1100,278,220,2770,296,108514,2017-01-15,25,2016/2017,hhs5,1.9
HHS Regions,hhs6,2017,3,4715,625,117,15.737,13.2556,2.48144,2017-01-15,5.26955,4.28871,967,989,NA,1743,436,287,4422,270,103108,2017-01-15,25,2016/2017,hhs6,4.1
HHS Regions,hhs7,2017,3,1670,251,25,16.5269,15.0299,1.49701,2017-01-15,3.46528,3.76017,127,188,NA,337,70,45,767,71,20398,2017-01-15,25,2016/2017,hhs7,1.8
HHS Regions,hhs8,2017,3,2508,408,9,16.6268,16.2679,0.358852,2017-01-15,2.2668,2.40874,200,129,NA,328,72,45,774,110,32133,2017-01-15,25,2016/2017,hhs8,1.4
HHS Regions,hhs9,2017,3,2380,276,17,12.3109,11.5966,0.714286,2017-01-15,2.68917,2.49056,503,441,NA,840,279,279,2342,234,94035,2017-01-15,25,2016/2017,hhs9,2.5
HHS Regions,hhs10,2017,3,3488,938,24,27.5803,26.8922,0.688073,2017-01-15,3.4338,3.1006,70,85,NA,191,42,21,409,78,13191,2017-01-15,25,2016/2017,hhs10,1.1
HHS Regions,hhs1,2017,4,2615,445,25,17.9732,17.0172,0.956023,2017-01-22,2.06524,1.73869,228,115,NA,456,54,43,896,133,51533,2017-01-22,26,2016/2017,hhs1,1.4
HHS Regions,hhs2,2017,4,4977,1234,81,26.4215,24.7941,1.62749,2017-01-22,6.01053,4.59112,1799,936,NA,3161,438,311,6645,197,144736,2017-01-22,26,2016/2017,hhs2,3
HHS Regions,hhs3,2017,4,2488,384,79,18.6093,15.4341,3.17524,2017-01-22,3.42228,3.2376,841,1294,NA,1757,520,326,4738,302,146343,2017-01-22,26,2016/2017,hhs3,2.2
HHS Regions,hhs4,2017,4,5771,849,178,17.7959,14.7115,3.08439,2017-01-22,3.69188,3.97422,1089,1053,NA,2965,420,281,5808,338,146142,2017-01-22,26,2016/2017,hhs4,1.7
HHS Regions,hhs5,2017,4,7172,1001,227,17.1221,13.9571,3.16509,2017-01-22,2.77677,2.81287,860,499,NA,1460,258,196,3273,296,116358,2017-01-22,26,2016/2017,hhs5,1.9
HHS Regions,hhs6,2017,4,5345,778,119,16.782,14.5557,2.22638,2017-01-22,6.10427,4.74476,1120,1035,NA,2075,475,264,4969,266,104726,2017-01-22,26,2016/2017,hhs6,4.1
HHS Regions,hhs7,2017,4,1775,267,24,16.3944,15.0423,1.35211,2017-01-22,4.56991,4.65791,138,178,NA,563,78,54,1011,71,21705,2017-01-22,26,2016/2017,hhs7,1.8
HHS Regions,hhs8,2017,4,2500,361,15,15.04,14.44,0.6,2017-01-22,2.07094,2.35789,233,151,NA,397,70,57,908,108,38509,2017-01-22,26,2016/2017,hhs8,1.4
HHS Regions,hhs9,2017,4,2298,244,17,11.3577,10.6179,0.739774,2017-01-22,2.9577,2.6038,581,465,NA,1062,285,261,2654,234,101928,2017-01-22,26,2016/2017,hhs9,2.5
HHS Regions,hhs10,2017,4,3111,691,32,23.2401,22.2115,1.02861,2017-01-22,2.62424,2.58492,69,62,NA,177,25,30,363,76,14043,2017-01-22,26,2016/2017,hhs10,1.1
HHS Regions,hhs1,2017,5,2580,552,31,22.5969,21.3953,1.20155,2017-01-29,2.51375,2.15226,255,124,NA,671,67,41,1158,134,53804,2017-01-29,27,2016/2017,hhs1,1.4
HHS Regions,hhs2,2017,5,4965,1317,77,28.0765,26.5257,1.55086,2017-01-29,6.49546,4.73811,1796,865,NA,3443,394,290,6788,199,143264,2017-01-29,27,2016/2017,hhs2,3
HHS Regions,hhs3,2017,5,2663,535,62,22.4183,20.0901,2.3282,2017-01-29,3.73339,3.65659,809,1383,NA,2209,582,392,5375,307,146995,2017-01-29,27,2016/2017,hhs3,2.2
HHS Regions,hhs4,2017,5,7135,1206,259,20.5326,16.9026,3.62999,2017-01-29,4.53169,4.83396,1180,1238,NA,3778,491,335,7022,336,145264,2017-01-29,27,2016/2017,hhs4,1.7
HHS Regions,hhs5,2017,5,7688,1307,297,20.8637,17.0005,3.86316,2017-01-29,3.40936,3.38334,960,602,NA,1798,316,203,3879,294,114650,2017-01-29,27,2016/2017,hhs5,1.9
HHS Regions,hhs6,2017,5,6469,1228,226,22.4764,18.9828,3.49358,2017-01-29,8.3701,6.37865,1355,1419,NA,3071,604,390,6839,265,107217,2017-01-29,27,2016/2017,hhs6,4.1
HHS Regions,hhs7,2017,5,2033,370,63,21.2986,18.1997,3.09887,2017-01-29,5.52653,5.94077,173,227,NA,721,105,78,1304,70,21950,2017-01-29,27,2016/2017,hhs7,1.8
HHS Regions,hhs8,2017,5,2706,431,26,16.8884,15.9276,0.960828,2017-01-29,2.27632,2.56296,282,163,NA,494,101,55,1095,112,42724,2017-01-29,27,2016/2017,hhs8,1.4
HHS Regions,hhs9,2017,5,2412,299,16,13.0597,12.3964,0.66335,2017-01-29,3.03987,2.73707,567,449,NA,1136,279,275,2706,226,98865,2017-01-29,27,2016/2017,hhs9,2.5
HHS Regions,hhs10,2017,5,2784,534,40,20.6178,19.181,1.43678,2017-01-29,2.30394,2.42353,75,52,NA,161,29,34,351,81,14483,2017-01-29,27,2016/2017,hhs10,1.1
HHS Regions,hhs1,2017,6,2903,762,53,28.0744,26.2487,1.8257,2017-02-05,3.19221,2.79365,215,137,NA,824,71,58,1305,135,46713,2017-02-05,28,2016/2017,hhs1,1.4
HHS Regions,hhs2,2017,6,5058,1425,115,30.4468,28.1732,2.27363,2017-02-05,6.93759,4.84631,1915,906,NA,3212,359,285,6677,194,137775,2017-02-05,28,2016/2017,hhs2,3
HHS Regions,hhs3,2017,6,3141,733,125,27.3161,23.3365,3.97962,2017-02-05,5.14024,4.88647,922,2021,NA,3158,818,521,7440,303,152257,2017-02-05,28,2016/2017,hhs3,2.2
HHS Regions,hhs4,2017,6,8413,1451,341,21.3004,17.2471,4.05325,2017-02-05,5.11778,5.55331,1432,1656,NA,4227,741,481,8537,334,153728,2017-02-05,28,2016/2017,hhs4,1.7
HHS Regions,hhs5,2017,6,10110,2064,695,27.2898,20.4154,6.87438,2017-02-05,3.9176,3.96033,1100,711,NA,2281,414,290,4796,302,121101,2017-02-05,28,2016/2017,hhs5,1.9
HHS Regions,hhs6,2017,6,8076,1679,363,25.2848,20.79,4.4948,2017-02-05,9.87589,7.61495,1498,1852,NA,3864,816,519,8549,273,112266,2017-02-05,28,2016/2017,hhs6,4.1
HHS Regions,hhs7,2017,6,2518,483,105,23.3519,19.1819,4.16998,2017-02-05,6.35948,6.9993,198,329,NA,830,139,113,1609,71,22988,2017-02-05,28,2016/2017,hhs7,1.8
HHS Regions,hhs8,2017,6,2963,472,41,17.3135,15.9298,1.38373,2017-02-05,2.29134,2.79243,290,186,NA,555,109,62,1202,114,43045,2017-02-05,28,2016/2017,hhs8,1.4
HHS Regions,hhs9,2017,6,2496,315,25,13.6218,12.6202,1.0016,2017-02-05,2.64082,2.47009,463,379,NA,1075,248,290,2455,222,99389,2017-02-05,28,2016/2017,hhs9,2.5
HHS Regions,hhs10,2017,6,2317,318,27,14.8899,13.7246,1.1653,2017-02-05,2.05564,2.51651,77,58,NA,124,34,27,320,79,12716,2017-02-05,28,2016/2017,hhs10,1.1
HHS Regions,hhs1,2017,7,2880,664,73,25.5903,23.0556,2.53472,2017-02-12,3.02522,2.63222,200,185,NA,784,78,53,1300,134,49388,2017-02-12,29,2016/2017,hhs1,1.4
HHS Regions,hhs2,2017,7,4887,1050,143,24.4117,21.4856,2.92613,2017-02-12,5.72327,3.89122,1533,782,NA,2391,355,269,5330,183,136975,2017-02-12,29,2016/2017,hhs2,3
HHS Regions,hhs3,2017,7,3296,779,153,28.2767,23.6347,4.64199,2017-02-12,5.20003,5.39126,1083,2216,NA,3672,889,544,8404,309,155882,2017-02-12,29,2016/2017,hhs3,2.2
HHS Regions,hhs4,2017,7,8820,1452,509,22.2336,16.4626,5.77098,2017-02-12,5.50453,6.19715,1512,1869,NA,4353,778,575,9087,324,146632,2017-02-12,29,2016/2017,hhs4,1.7
HHS Regions,hhs5,2017,7,11704,2636,997,31.0407,22.5222,8.51846,2017-02-12,4.31787,4.36675,1214,806,NA,2375,403,370,5168,295,118349,2017-02-12,29,2016/2017,hhs5,1.9
HHS Regions,hhs6,2017,7,7847,1621,383,25.5384,20.6576,4.88085,2017-02-12,8.79917,6.77883,1236,1697,NA,3133,725,417,7208,249,106331,2017-02-12,29,2016/2017,hhs6,4.1
HHS Regions,hhs7,2017,7,2655,474,151,23.5405,17.8531,5.68738,2017-02-12,4.91892,5.39353,192,247,NA,528,115,96,1178,69,21841,2017-02-12,29,2016/2017,hhs7,1.8
HHS Regions,hhs8,2017,7,2888,446,63,17.6247,15.4432,2.18144,2017-02-12,2.72703,2.39633,234,148,NA,444,61,52,939,112,39185,2017-02-12,29,2016/2017,hhs8,1.4
HHS Regions,hhs9,2017,7,2392,226,28,10.6187,9.44816,1.17057,2017-02-12,2.45805,2.24462,441,324,NA,881,216,236,2098,212,93468,2017-02-12,29,2016/2017,hhs9,2.5
HHS Regions,hhs10,2017,7,1987,198,52,12.5818,9.96477,2.61701,2017-02-12,1.81174,2.28883,81,54,NA,131,32,25,323,80,14112,2017-02-12,29,2016/2017,hhs10,1.1
HHS Regions,hhs1,2017,8,2706,650,91,27.3836,24.0207,3.3629,2017-02-19,3.04746,2.67155,253,187,NA,618,95,73,1226,133,45891,2017-02-19,30,2016/2017,hhs1,1.4
HHS Regions,hhs2,2017,8,4547,928,154,23.7959,20.4091,3.38685,2017-02-19,4.74394,3.35612,1416,731,NA,1735,347,264,4493,182,133875,2017-02-19,30,2016/2017,hhs2,3
HHS Regions,hhs3,2017,8,3572,858,234,30.5711,24.0202,6.55095,2017-02-19,5.04643,5.85189,1298,2646,NA,4012,1047,682,9685,310,165502,2017-02-19,30,2016/2017,hhs3,2.2
HHS Regions,hhs4,2017,8,8309,1313,530,22.1808,15.8021,6.37863,2017-02-19,5.48046,6.11492,1516,1882,NA,4246,788,574,9006,331,147279,2017-02-19,30,2016/2017,hhs4,1.7
HHS Regions,hhs5,2017,8,12310,2689,1262,32.0959,21.844,10.2518,2017-02-19,4.26139,4.29165,1109,842,NA,2239,434,378,5002,291,116552,2017-02-19,30,2016/2017,hhs5,1.9
HHS Regions,hhs6,2017,8,7152,1360,356,23.9933,19.0157,4.9776300000000004,2017-02-19,8.34112,6.30694,1255,1486,NA,2877,701,410,6729,269,106692,2017-02-19,30,2016/2017,hhs6,4.1
HHS Regions,hhs7,2017,8,2261,349,168,22.866,15.4356,7.43034,2017-02-19,4.04323,4.47199,146,225,NA,438,78,87,974,71,21780,2017-02-19,30,2016/2017,hhs7,1.8
HHS Regions,hhs8,2017,8,2741,299,88,14.1189,10.9084,3.21051,2017-02-19,1.62675,2.05675,219,145,NA,295,78,64,801,111,38945,2017-02-19,30,2016/2017,hhs8,1.4
HHS Regions,hhs9,2017,8,2133,178,20,9.2827,8.34505,0.937647,2017-02-19,2.39562,2.21178,364,364,NA,751,210,251,1940,211,87712,2017-02-19,30,2016/2017,hhs9,2.5
HHS Regions,hhs10,2017,8,1650,139,49,11.3939,8.42424,2.9697,2017-02-19,1.54294,1.96136,73,52,NA,89,29,25,268,78,13664,2017-02-19,30,2016/2017,hhs10,1.1
HHS Regions,hhs1,2017,9,2434,416,113,21.7338,17.0912,4.64256,2017-02-26,2.24694,1.89924,210,134,NA,526,81,48,999,134,52600,2017-02-26,31,2016/2017,hhs1,1.4
HHS Regions,hhs2,2017,9,3712,483,119,16.2177,13.0119,3.20582,2017-02-26,3.14868,2.52976,1172,601,NA,1187,252,173,3385,192,133807,2017-02-26,31,2016/2017,hhs2,3
HHS Regions,hhs3,2017,9,2951,473,155,21.2809,16.0285,5.25246,2017-02-26,3.22344,3.74277,825,1631,NA,2239,714,425,5834,311,155874,2017-02-26,31,2016/2017,hhs3,2.2
HHS Regions,hhs4,2017,9,7144,902,419,18.491,12.626,5.86506,2017-02-26,4.52709,4.96305,1273,1545,NA,3161,702,499,7180,329,144669,2017-02-26,31,2016/2017,hhs4,1.7
HHS Regions,hhs5,2017,9,10076,1549,946,24.7618,15.3732,9.38865,2017-02-26,3.04485,3.17637,878,610,NA,1544,344,241,3617,296,113872,2017-02-26,31,2016/2017,hhs5,1.9
HHS Regions,hhs6,2017,9,6636,1149,358,22.7095,17.3146,5.39482,2017-02-26,6.90124,5.46935,1124,1354,NA,2234,549,375,5636,260,103047,2017-02-26,31,2016/2017,hhs6,4.1
HHS Regions,hhs7,2017,9,1838,191,117,16.7573,10.3917,6.36561,2017-02-26,2.82773,3.138,97,152,NA,334,62,49,694,72,22116,2017-02-26,31,2016/2017,hhs7,1.8
HHS Regions,hhs8,2017,9,2252,211,96,13.6323,9.36945,4.26288,2017-02-26,1.458,1.40827,138,79,NA,234,53,41,545,110,38700,2017-02-26,31,2016/2017,hhs8,1.4
HHS Regions,hhs9,2017,9,1996,129,22,7.56513,6.46293,1.1022,2017-02-26,2.21248,2.14368,353,334,NA,858,196,300,2041,215,95210,2017-02-26,31,2016/2017,hhs9,2.5
HHS Regions,hhs10,2017,9,1392,102,44,10.4885,7.32759,3.16092,2017-02-26,1.49038,1.84588,59,56,NA,77,30,30,252,76,13652,2017-02-26,31,2016/2017,hhs10,1.1
HHS Regions,hhs1,2017,10,2185,322,127,20.5492,14.7368,5.81236,2017-03-05,2.12586,1.88573,209,140,NA,443,61,49,902,136,47833,2017-03-05,32,2016/2017,hhs1,1.4
HHS Regions,hhs2,2017,10,3251,255,135,11.9963,7.84374,4.15257,2017-03-05,3.07779,2.3161,1006,495,NA,1127,213,143,2984,177,128837,2017-03-05,32,2016/2017,hhs2,3
HHS Regions,hhs3,2017,10,2676,383,206,22.0105,14.3124,7.69806,2017-03-05,3.16441,3.47463,812,1431,NA,2083,615,429,5370,310,154549,2017-03-05,32,2016/2017,hhs3,2.2
HHS Regions,hhs4,2017,10,7029,804,474,18.1818,11.4383,6.74349,2017-03-05,4.52872,4.84231,1227,1359,NA,2969,631,413,6599,322,136278,2017-03-05,32,2016/2017,hhs4,1.7
HHS Regions,hhs5,2017,10,9654,1258,1105,24.4769,13.0309,11.446,2017-03-05,3.31743,3.30437,919,612,NA,1586,326,254,3697,295,111882,2017-03-05,32,2016/2017,hhs5,1.9
HHS Regions,hhs6,2017,10,6305,1120,374,23.6955,17.7637,5.9318,2017-03-05,6.46666,4.96286,1003,1312,NA,1952,591,334,5192,264,104617,2017-03-05,32,2016/2017,hhs6,4.1
HHS Regions,hhs7,2017,10,1679,132,141,16.2597,7.86182,8.39786,2017-03-05,2.76664,3.07111,104,131,NA,309,39,35,618,68,20123,2017-03-05,32,2016/2017,hhs7,1.8
HHS Regions,hhs8,2017,10,2295,168,138,13.3333,7.32026,6.01307,2017-03-05,1.441,1.4555,158,100,NA,213,57,31,559,108,38406,2017-03-05,32,2016/2017,hhs8,1.4
HHS Regions,hhs9,2017,10,2068,122,30,7.3501,5.89942,1.45068,2017-03-05,2.22164,2.07631,373,354,NA,811,211,215,1964,214,94591,2017-03-05,32,2016/2017,hhs9,2.5
HHS Regions,hhs10,2017,10,1345,68,55,9.14498,5.05576,4.08922,2017-03-05,0.968497,1.2099,43,36,NA,59,22,15,175,77,14464,2017-03-05,32,2016/2017,hhs10,1.1
HHS Regions,hhs1,2017,11,2054,231,143,18.2084,11.2463,6.96203,2017-03-12,2.12868,1.80802,201,78,NA,334,42,37,692,128,38274,2017-03-12,33,2016/2017,hhs1,1.4
HHS Regions,hhs2,2017,11,2820,204,173,13.3688,7.23404,6.13475,2017-03-12,3.26144,2.43223,947,498,NA,1103,218,140,2906,184,119479,2017-03-12,33,2016/2017,hhs2,3
HHS Regions,hhs3,2017,11,2572,315,249,21.9285,12.2473,9.68118,2017-03-12,3.37065,3.55227,713,1491,NA,1993,637,396,5230,306,147230,2017-03-12,33,2016/2017,hhs3,2.2
HHS Regions,hhs4,2017,11,6931,693,570,18.2225,9.99856,8.22392,2017-03-12,3.878,4.54861,1200,1297,NA,2674,565,426,6162,323,135470,2017-03-12,33,2016/2017,hhs4,1.7
HHS Regions,hhs5,2017,11,9260,1023,1225,24.2765,11.0475,13.2289,2017-03-12,2.99882,2.98238,838,554,NA,1259,281,206,3138,290,105218,2017-03-12,33,2016/2017,hhs5,1.9
HHS Regions,hhs6,2017,11,5855,944,400,22.9547,16.123,6.83177,2017-03-12,5.35945,4.30806,877,1043,NA,1486,507,288,4201,264,97515,2017-03-12,33,2016/2017,hhs6,4.1
HHS Regions,hhs7,2017,11,1659,111,154,15.9735,6.69078,9.2827,2017-03-12,2.39066,2.86025,97,135,NA,211,53,30,526,70,18390,2017-03-12,33,2016/2017,hhs7,1.8
HHS Regions,hhs8,2017,11,2177,107,166,12.5402,4.91502,7.62517,2017-03-12,1.13172,1.27263,132,65,NA,193,53,33,476,105,37403,2017-03-12,33,2016/2017,hhs8,1.4
HHS Regions,hhs9,2017,11,1954,117,33,7.67656,5.98772,1.68884,2017-03-12,2.26487,2.07675,437,337,NA,761,196,207,1938,213,93319,2017-03-12,33,2016/2017,hhs9,2.5
HHS Regions,hhs10,2017,11,1316,50,58,8.20669,3.79939,4.40729,2017-03-12,1.29857,1.64474,61,37,NA,70,30,17,215,75,13072,2017-03-12,33,2016/2017,hhs10,1.1
HHS Regions,hhs1,2017,12,2111,212,229,20.8906,10.0426,10.8479,2017-03-19,1.93583,1.90753,211,131,NA,521,67,42,972,133,50956,2017-03-19,34,2016/2017,hhs1,1.4
HHS Regions,hhs2,2017,12,2825,133,225,12.6726,4.70796,7.9646,2017-03-19,3.07912,2.41791,997,556,NA,1428,205,185,3371,191,139418,2017-03-19,34,2016/2017,hhs2,3
HHS Regions,hhs3,2017,12,2641,307,294,22.7565,11.6244,11.1321,2017-03-19,3.04208,3.5999,792,1575,NA,2220,698,383,5668,302,157449,2017-03-19,34,2016/2017,hhs3,2.2
HHS Regions,hhs4,2017,12,7346,890,746,22.2706,12.1154,10.1552,2017-03-19,4.68718,5.12532,1338,1618,NA,3491,675,487,7609,319,148459,2017-03-19,34,2016/2017,hhs4,1.7
HHS Regions,hhs5,2017,12,9555,1026,1530,26.7504,10.7378,16.0126,2017-03-19,2.81307,2.90768,827,532,NA,1356,285,194,3194,286,109847,2017-03-19,34,2016/2017,hhs5,1.9
HHS Regions,hhs6,2017,12,4396,371,291,15.0591,8.43949,6.61965,2017-03-19,4.41414,3.74759,813,904,NA,1415,425,251,3808,254,101612,2017-03-19,34,2016/2017,hhs6,4.1
HHS Regions,hhs7,2017,12,1467,75,156,15.7464,5.11247,10.6339,2017-03-19,2.04061,2.20377,65,126,NA,157,44,38,430,69,19512,2017-03-19,34,2016/2017,hhs7,1.8
HHS Regions,hhs8,2017,12,1962,94,158,12.844,4.79103,8.05301,2017-03-19,1.34752,1.18558,119,68,NA,194,29,31,441,109,37197,2017-03-19,34,2016/2017,hhs8,1.4
HHS Regions,hhs9,2017,12,1712,84,30,6.65888,4.90654,1.75234,2017-03-19,1.97718,1.84069,312,324,NA,669,191,214,1710,203,92900,2017-03-19,34,2016/2017,hhs9,2.5
HHS Regions,hhs10,2017,12,1173,29,56,7.24638,2.47229,4.77408,2017-03-19,0.936771,1.19879,40,24,NA,52,22,13,151,74,12596,2017-03-19,34,2016/2017,hhs10,1.1
HHS Regions,hhs1,2017,13,2151,202,331,24.7792,9.39098,15.3882,2017-03-26,2.00149,1.97461,231,126,NA,582,60,34,1033,132,52314,2017-03-26,35,2016/2017,hhs1,1.4
HHS Regions,hhs2,2017,13,3011,117,331,14.8788,3.88575,10.993,2017-03-26,3.72855,2.87652,1167,615,NA,1692,290,173,3937,189,136867,2017-03-26,35,2016/2017,hhs2,3
HHS Regions,hhs3,2017,13,2367,241,305,23.0672,10.1817,12.8855,2017-03-26,3.18057,3.55205,744,1488,NA,2122,694,366,5414,297,152419,2017-03-26,35,2016/2017,hhs3,2.2
HHS Regions,hhs4,2017,13,6321,532,612,18.0984,8.41639,9.68201,2017-03-26,3.6751,4.02232,1114,1187,NA,2578,520,382,5781,315,143723,2017-03-26,35,2016/2017,hhs4,1.7
HHS Regions,hhs5,2017,13,8896,796,1441,25.1461,8.94784,16.1983,2017-03-26,2.38582,2.52413,690,468,NA,1091,237,200,2686,270,106413,2017-03-26,35,2016/2017,hhs5,1.9
HHS Regions,hhs6,2017,13,4014,267,256,13.0294,6.65172,6.37768,2017-03-26,3.68979,3.07808,695,734,NA,1125,299,187,3040,251,98763,2017-03-26,35,2016/2017,hhs6,4.1
HHS Regions,hhs7,2017,13,1321,47,149,14.8372,3.55791,11.2793,2017-03-26,1.49354,1.6195600000000001,58,65,NA,134,31,26,314,65,19388,2017-03-26,35,2016/2017,hhs7,1.8
HHS Regions,hhs8,2017,13,1827,51,157,11.3848,2.79146,8.59332,2017-03-26,1.13431,1.06118,105,73,NA,157,27,39,401,107,37788,2017-03-26,35,2016/2017,hhs8,1.4
HHS Regions,hhs9,2017,13,1635,72,36,6.6055,4.40367,2.20183,2017-03-26,1.98112,1.85264,305,290,NA,606,172,203,1576,199,85068,2017-03-26,35,2016/2017,hhs9,2.5
HHS Regions,hhs10,2017,13,938,20,40,6.39659,2.1322,4.26439,2017-03-26,0.943473,1.26442,36,24,NA,62,24,14,160,74,12654,2017-03-26,35,2016/2017,hhs10,1.1
HHS Regions,hhs1,2017,14,2387,170,416,24.5496,7.12191,17.4277,2017-04-02,2.21679,2.11428,229,137,NA,646,71,53,1136,129,53730,2017-04-02,36,2016/2017,hhs1,1.4
HHS Regions,hhs2,2017,14,3058,66,373,14.3558,2.15827,12.1975,2017-04-02,3.7159,2.79146,1090,606,NA,1752,261,149,3858,182,138207,2017-04-02,36,2016/2017,hhs2,3
HHS Regions,hhs3,2017,14,2056,111,257,17.8988,5.39883,12.5,2017-04-02,2.2263,2.46224,617,983,NA,1368,409,289,3666,301,148889,2017-04-02,36,2016/2017,hhs3,2.2
HHS Regions,hhs4,2017,14,5048,351,448,15.8281,6.95325,8.8748,2017-04-02,2.74066,2.9401,812,788,NA,1586,336,263,3785,305,128737,2017-04-02,36,2016/2017,hhs4,1.7
HHS Regions,hhs5,2017,14,7291,438,936,18.8452,6.00741,12.8377,2017-04-02,2.08707,2.09087,633,385,NA,871,231,176,2296,287,109811,2017-04-02,36,2016/2017,hhs5,1.9
HHS Regions,hhs6,2017,14,3343,182,205,11.5764,5.44421,6.13222,2017-04-02,3.27296,2.75521,643,607,NA,981,251,167,2649,258,96145,2017-04-02,36,2016/2017,hhs6,4.1
HHS Regions,hhs7,2017,14,1259,16,107,9.76966,1.27085,8.49881,2017-04-02,1.36816,1.48155,53,67,NA,151,16,23,310,68,20924,2017-04-02,36,2016/2017,hhs7,1.8
HHS Regions,hhs8,2017,14,1796,30,134,9.1314,1.67038,7.46102,2017-04-02,1.11224,0.956435,86,48,NA,148,26,29,337,104,35235,2017-04-02,36,2016/2017,hhs8,1.4
HHS Regions,hhs9,2017,14,1544,63,51,7.38342,4.08031,3.30311,2017-04-02,1.81326,1.73805,288,266,NA,625,146,176,1501,200,86361,2017-04-02,36,2016/2017,hhs9,2.5
HHS Regions,hhs10,2017,14,931,16,59,8.05585,1.71858,6.33727,2017-04-02,0.806397,1.13072,37,31,NA,50,13,8,139,72,12293,2017-04-02,36,2016/2017,hhs10,1.1
HHS Regions,hhs1,2017,15,2233,126,354,21.4957,5.64263,15.8531,2017-04-09,1.79559,1.74675,193,98,NA,479,67,50,887,129,50780,2017-04-09,37,2016/2017,hhs1,1.4
HHS Regions,hhs2,2017,15,2783,43,333,13.5106,1.5451,11.9655,2017-04-09,3.07639,2.44738,1167,489,NA,1109,239,196,3200,176,130752,2017-04-09,37,2016/2017,hhs2,3
HHS Regions,hhs3,2017,15,1762,63,157,12.4858,3.57548,8.91033,2017-04-09,1.68528,1.7175,407,677,NA,737,325,219,2365,292,137700,2017-04-09,37,2016/2017,hhs3,2.2
HHS Regions,hhs4,2017,15,4348,237,347,13.4315,5.45078,7.98068,2017-04-09,2.18348,2.4097,727,619,NA,1248,254,219,3067,305,127277,2017-04-09,37,2016/2017,hhs4,1.7
